2023-03-13 23:23:01,drb_ra,url,http://107.174.186.22:34231,#CobaltStrike,https://twitter.com/drb_ra/status/1635421235537494018
2023-03-13 23:23:01,drb_ra,url,http://47.94.91.32./cm,#CobaltStrike,https://twitter.com/drb_ra/status/1635421235537494018
2023-03-13 23:23:01,drb_ra,ip,107.174.186.22,#CobaltStrike,https://twitter.com/drb_ra/status/1635421235537494018
2023-03-13 23:23:01,drb_ra,ip,47.94.91.32,#CobaltStrike,https://twitter.com/drb_ra/status/1635421235537494018
2023-03-13 23:23:38,drb_ra,url,http://27.124.22.148:8880,#CobaltStrike,https://twitter.com/drb_ra/status/1635421390307246080
2023-03-13 23:23:38,drb_ra,url,http://cs.docker-compose-update.com./IE9CompatViewList.xml,#CobaltStrike,https://twitter.com/drb_ra/status/1635421390307246080
2023-03-13 23:23:38,drb_ra,url,http://cs.docker-compose-update.com,#CobaltStrike,https://twitter.com/drb_ra/status/1635421390307246080
2023-03-13 23:23:38,drb_ra,ip,27.124.22.148,#CobaltStrike,https://twitter.com/drb_ra/status/1635421390307246080
2023-03-13 23:31:42,drb_ra,url,http://45.12.131.79:8989,#CobaltStrike,https://twitter.com/drb_ra/status/1635423419498917888
2023-03-13 23:31:42,drb_ra,url,http://45.12.131.79./pixel.gif,#CobaltStrike,https://twitter.com/drb_ra/status/1635423419498917888
2023-03-13 23:31:42,drb_ra,ip,45.12.131.79,#CobaltStrike,https://twitter.com/drb_ra/status/1635423419498917888
2023-03-13 23:39:03,drb_ra,url,http://15.152.168.240:50080,#CobaltStrike,https://twitter.com/drb_ra/status/1635425270441148416
2023-03-13 23:39:03,drb_ra,url,http://15.152.246.8./broadcast,#CobaltStrike,https://twitter.com/drb_ra/status/1635425270441148416
2023-03-13 23:39:03,drb_ra,ip,15.152.168.240,#CobaltStrike,https://twitter.com/drb_ra/status/1635425270441148416
2023-03-13 23:39:03,drb_ra,ip,15.152.246.8,#CobaltStrike,https://twitter.com/drb_ra/status/1635425270441148416
2023-03-13 18:35:49,JCyberSec_,url,http://infoserviceon.net,,https://twitter.com/JCyberSec_/status/1635348957567279104
2023-03-13 22:56:53,ozuma5119,url,http://e-tax-nta.web.app/,#phishing,https://twitter.com/ozuma5119/status/1635414656646008833
2023-03-13 13:33:14,ANeilan,url,http://ups-guyrd.us,,https://twitter.com/ANeilan/status/1635272808426266631
2023-03-13 13:33:14,ANeilan,ip,202.95.15.131,,https://twitter.com/ANeilan/status/1635272808426266631
2023-03-13 12:10:04,suyog41,md5,373bb4e17fbf239f2d02ea3fb3dfa352,,https://twitter.com/suyog41/status/1635251880061452288
2023-03-13 11:50:48,harugasumi,url,http://smbcjpproperties.top,,https://twitter.com/harugasumi/status/1635247032058404865
2023-03-13 11:50:48,harugasumi,url,http://www.smbcjpproperties.top/,,https://twitter.com/harugasumi/status/1635247032058404865
2023-03-13 11:50:48,harugasumi,ip,204.44.75.129,,https://twitter.com/harugasumi/status/1635247032058404865
2023-03-13 13:42:46,ANeilan,url,http://erovisa.com.au/r/Americafirst,,https://twitter.com/ANeilan/status/1635275210827112448
2023-03-13 13:42:46,ANeilan,ip,122.201.127.137,,https://twitter.com/ANeilan/status/1635275210827112448
2023-03-13 22:26:27,AP_Zenmashi,url,http://www.direct2.jp-bamk.japanpost.jp.thndg.com,,https://twitter.com/AP_Zenmashi/status/1635406996848652288
2023-03-13 22:26:27,AP_Zenmashi,ip,162.245.189.65,,https://twitter.com/AP_Zenmashi/status/1635406996848652288
2023-03-13 10:26:20,harugasumi,url,http://infooricor.kexdh.shop/jp.php,,https://twitter.com/harugasumi/status/1635225775858413568
2023-03-13 22:22:56,AP_Zenmashi,url,http://jrseasst.bantoutiao.cn,,https://twitter.com/AP_Zenmashi/status/1635406112446087168
2023-03-13 22:22:56,AP_Zenmashi,url,http://jrseasst.0719shop.cn,,https://twitter.com/AP_Zenmashi/status/1635406112446087168
2023-03-13 22:22:56,AP_Zenmashi,url,http://jrseasst.m5ja03.cn,,https://twitter.com/AP_Zenmashi/status/1635406112446087168
2023-03-13 22:22:56,AP_Zenmashi,url,http://jrseasst.zvkywhq.cn,,https://twitter.com/AP_Zenmashi/status/1635406112446087168
2023-03-13 22:22:56,AP_Zenmashi,ip,155.94.138.173,,https://twitter.com/AP_Zenmashi/status/1635406112446087168
