2023-02-04 21:24:35,PhishStats,url,http://redrectsmag.onthewifi.com/,#phishing,https://twitter.com/PhishStats/status/1621983078871621633
2023-02-04 21:24:35,PhishStats,url,http://83.229.6.151,#phishing,https://twitter.com/PhishStats/status/1621983078871621633
2023-02-04 21:24:35,PhishStats,ip,83.229.6.151,#phishing,https://twitter.com/PhishStats/status/1621983078871621633
2023-02-04 22:33:46,phishunt_io,ip,185.225.74.225,#phishing #scam,https://twitter.com/phishunt_io/status/1622000490581004290
2023-02-04 23:08:34,malwrhunterteam,url,https://www.drivestoragecloud.com/123.txt,,https://twitter.com/malwrhunterteam/status/1622009246354120704
2023-02-04 23:08:34,malwrhunterteam,sha256,8dcb011381a43cc9501bb3209d7d2863b8efc8d4bcebbdef341653cbc19a5095,,https://twitter.com/malwrhunterteam/status/1622009246354120704
2023-02-04 23:08:34,malwrhunterteam,sha256,7e823538b91754fb749b95a9d5b0f75458aece08d42eb4d2c9ff8f39102ab0ea,,https://twitter.com/malwrhunterteam/status/1622009246354120704
2023-02-04 23:12:33,malwrhunterteam,sha256,117c089e8478023857830ff7670591a37438c14978569b340b6e650bfd8d7c8b,,https://twitter.com/malwrhunterteam/status/1622010250436960258
2023-02-04 23:21:41,malwrhunterteam,sha256,6a11294412c06804fc586980a7cb8700f107843da3c25280013fcf1b6a0e1753,,https://twitter.com/malwrhunterteam/status/1622012545648283650
2023-02-04 23:21:41,malwrhunterteam,sha256,31430b192bffe611f9c0699ea7b637fbbc0cc1fb58349aab32fa0e1d9b33bc46,,https://twitter.com/malwrhunterteam/status/1622012545648283650
2023-02-04 23:21:41,malwrhunterteam,sha256,dfd6626c2da60e9af7b6a1fefa726056239aa675022542ca69e0cf7f3db35fe4,,https://twitter.com/malwrhunterteam/status/1622012548525465610
2023-02-04 23:21:41,malwrhunterteam,sha256,996032d5038305591ff35a216874b4ecc748d3c1237442b532bb053b0a932c6c,,https://twitter.com/malwrhunterteam/status/1622012548525465610
2023-02-04 23:25:42,malwrhunterteam,sha256,2f651e9cd49449a17bef28621e6d65feb4be510326c48f14211c81d5c9f25c13,,https://twitter.com/malwrhunterteam/status/1622013559205920768
2023-02-04 23:26:56,malwrhunterteam,sha256,e1873f5bd71c83f1275eb6d8ebdcc95bbcc5379bb34fc3b2ab175c1ff368a584,,https://twitter.com/malwrhunterteam/status/1622013869441908737
2023-02-04 23:29:20,malwrhunterteam,sha256,905146f93e7cffaae902d177592eab3609c9bd88e36e5cd6f712f23aa079ed0c,,https://twitter.com/malwrhunterteam/status/1622014473782394883
