2023-03-31 17:50:02,dnstwist,url,http://rorlox.com,#phishing,https://twitter.com/dnstwist/status/1641860416618872832
2023-03-31 18:00:02,dnstwist,url,http://office325.com,#phishing,https://twitter.com/dnstwist/status/1641862932081303567
2023-03-31 18:00:23,drb_ra,url,http://94.70.113.254:443,#CobaltStrike,https://twitter.com/drb_ra/status/1641863022128816134
2023-03-31 18:00:23,drb_ra,url,http://conferencearchive.com./owa/,#CobaltStrike,https://twitter.com/drb_ra/status/1641863022128816134
2023-03-31 18:00:23,drb_ra,ip,94.70.113.254,#CobaltStrike,https://twitter.com/drb_ra/status/1641863022128816134
2023-03-31 18:06:15,drb_ra,url,http://172.82.86.148:80,#CobaltStrike,https://twitter.com/drb_ra/status/1641864496846102551
2023-03-31 18:06:15,drb_ra,url,http://172.82.86.148./study/v9.24/F6J9IA6H,#CobaltStrike,https://twitter.com/drb_ra/status/1641864496846102551
2023-03-31 18:06:15,drb_ra,ip,172.82.86.148,#CobaltStrike,https://twitter.com/drb_ra/status/1641864496846102551
2023-03-31 19:07:20,ScumBots,url,https://raw.githubusercontent.com/Pjoao1578/Upcrypter/main/Host_1:5552,,https://twitter.com/ScumBots/status/1641879868932608010
2023-03-31 19:07:20,ScumBots,sha256,59b4af2cac78ae4f86a4a9b963bff9f6250ccd6abcf48741a8492b670b979602,,https://twitter.com/ScumBots/status/1641879868932608010
2023-03-31 19:12:04,malwrhunterteam,sha256,d213978bee6e529c46624cc7ae814b6a40a5cffec70e7d56b6b88446c4f88fc6,,https://twitter.com/malwrhunterteam/status/1641881061553733634
2023-03-31 17:00:25,teamcymru_S2,ip,185.81.68.180,,https://twitter.com/teamcymru_S2/status/1641847932608446484
2023-03-31 20:35:08,drb_ra,url,http://94.232.46.19:80,#CobaltStrike,https://twitter.com/drb_ra/status/1641901967927640064
2023-03-31 20:35:08,drb_ra,url,http://94.232.46.19./build/v2.02/3X028QONH,#CobaltStrike,https://twitter.com/drb_ra/status/1641901967927640064
2023-03-31 20:35:08,drb_ra,ip,94.232.46.19,#CobaltStrike,https://twitter.com/drb_ra/status/1641901967927640064
2023-03-31 20:35:35,drb_ra,url,http://107.189.31.15:443,#CobaltStrike,https://twitter.com/drb_ra/status/1641902081568124928
2023-03-31 20:35:35,drb_ra,url,http://s41nt2.s01kaspersky.com./css/jquery.min.js,#CobaltStrike,https://twitter.com/drb_ra/status/1641902081568124928
2023-03-31 20:35:35,drb_ra,ip,107.189.31.15,#CobaltStrike,https://twitter.com/drb_ra/status/1641902081568124928
2023-03-31 20:36:10,MichalKoczwara,ip,207.148.113.47,,https://twitter.com/MichalKoczwara/status/1641902227701768198
2023-03-31 22:25:55,drb_ra,url,http://209.141.46.5:443,#CobaltStrike,https://twitter.com/drb_ra/status/1641929846367592448
2023-03-31 22:25:55,drb_ra,ip,209.141.46.5,#CobaltStrike,https://twitter.com/drb_ra/status/1641929846367592448
2023-03-31 22:26:35,PhishStats,url,http://u1992140.cp.regruhosting.ru/,#phishing,https://twitter.com/PhishStats/status/1641930012633776132
2023-03-31 22:26:35,PhishStats,ip,2a00:f940:2:2:1:4:0:102,#phishing,https://twitter.com/PhishStats/status/1641930012633776132
2023-03-31 23:07:43,drb_ra,url,http://205.185.121.65:443,#CobaltStrike,https://twitter.com/drb_ra/status/1641940364129959936
2023-03-31 23:07:43,drb_ra,ip,205.185.121.65,#CobaltStrike,https://twitter.com/drb_ra/status/1641940364129959936
